



📢使用公告,#genre#
 🎵TDI广播,https://peer2.tdiradio.com/static/streaming-playlists/hls/8f5d84ce-e8ac-4109-9975-9665f5605557/master.m3u8
🎵音乐快斗,http://cfss.cc/cdn/du/8324627.flv
🎵音乐Wu哥,http://cfss.cc/cdn/du/8667755.flv
🎵音乐电视,https://secured.albportal.net:2083/AlbKanaleMusicTv/index.m3u8
环球直播,http://cfss.cc/cdn/du/9036111.flv
巴拉巴拉樱之花,https://cdn7.ryplay7.com/20241009/3516_c23ab1eb/index.m3u8
😎建议反馈,https://i.uik.cc/view.php/8caad869728113dfca6f8f1e99d54379.mp4
❤️制作不易,https://i.uik.cc/view.php/8caad869728113dfca6f8f1e99d54379.mp4
☕给点支持,https://i.uik.cc/view.php/8caad869728113dfca6f8f1e99d54379.mp4
☘️个人常看,#genre#
CCTV3-综艺,rtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000391 
CCTV13-新闻,rtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000514 
湖南卫视,rtsp://111.48.34.138:1554/170000004112/00000001000000060000000000000174
江苏卫视,rtsp://111.48.34.138:1554/170000004112/00000001000000060000000000000177 
东方卫视,rtsp://111.48.34.138:1554/170000004112/99180001000000060000000000000198 
北京卫视,rtsp://111.48.34.138:1554/170000004112/00000001000000060000000000000173
浙江卫视,rtsp://111.48.34.138:1554/170000004112/99180001000000060000000000000195 
湖北经视,rtsp://111.48.34.138:1554/170000004112/10000100000000050000000002444588
湖北生活,rtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000517
湖北影视,rtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000518
湖北教育,rtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000519
湖北公共,rtsp://111.48.34.138:1554/170000004112/10000100000000050000000002444582
武汉新闻综合,rtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000429
武汉电视剧,rtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000430
武汉文体,rtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000431
武汉科技生活,rtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000632
武汉教育,rtsp://111.48.34.138:1554/170000004112/99180001000000060000000000000369
三峡旅游生活,http://111.48.34.138/000000001000PLTV/88888888/224/3221230589/1.m3u8
CHC家庭影院,rtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000522   
CHC动作电影,rtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000523
CHC高清电影,rtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000539
健身,https://i.uik.cc/view.php/e88fd95f75bd9c600fd335b518c82d02.mp4
健身,https://i.uik.cc/view.php/e88fd95f75bd9c600fd335b518c82d02.mp4
健身,https://i.uik.cc/view.php/e88fd95f75bd9c600fd335b518c82d02.mp4
健身,https://i.uik.cc/view.php/e88fd95f75bd9c600fd335b518c82d02.mp4
健身,http://cccimg.com/view.php/25823c6bc7edb9eae25b914e89851025.mp4
校园音乐,https://vd2.bdstatic.com/mda-rhg66pjgq86q0143/360p/h264/1755405757807137576/mda-rhg66pjgq86q0143.mp4?auth_key=1764426688-0-0-80960852adf7ddef833dd9124eae3841&bcevod_channel=searchbox_feed&cr=0&cd=0&pd=1&pt=4&logid=1888834174&vid=7005594265619699806
频道测试,http://rihou.cc:555/tv/频道测试
🖥抖音直播,#genre#
CCTV6电影,http://cfss.cc/cdn/dy/cctv6media..flv
CCTV-13新闻,http://cfss.cc/cdn/dy/cctv_video.flv
凤凰资讯,http://cfss.cc/cdn/dy/Ifengdy.flv
CCTV2财经,http://cfss.cc/cdn/dy/nuanxinnengl.flv
维度新闻,http://cfss.cc/cdn/dy/975107749.flv
东西湖发布,http://cfss.cc/cdn/dy/wuhanlkgrmt.flv
万岁山,http://cfss.cc/cdn/dy/Wansuishan.flv
老凤祥,http://cfss.cc/cdn/dy/46348755919.flv
中国黄金,http://cfss.cc/cdn/dy/80375313070.flv
宝泉,http://cfss.cc/cdn/dy/baoquan666.flv
极目新闻,http://cfss.cc/cdn/dy/915896692100.flv
园博园,http://cfss.cc/cdn/dy/whyby163.flv
第一财经,http://cfss.cc/cdn/dy/diyicaijing.flv
九派新闻,http://cfss.cc/cdn/dy/jiupainews.flv
武汉文旅,http://cfss.cc/cdn/dy/1444256029.flv
ta视湖北,http://cfss.cc/cdn/dy/SmarTower.flv
河南民生,http://cfss.cc/cdn/dy/594830048.flv
环球网,http://cfss.cc/cdn/dy/huanqiuwang.flv
北京时间,http://cfss.cc/cdn/dy/87324405858.flv
happy站台,https://iptv.catvod.com/douyin/872804600

📺央卫网络,#genre#
CCTV1,http://rihou.cc:555/tv/CCTV1酒店
CCTV2,http://rihou.cc:555/tv/CCTV2酒店
CCTV3,http://rihou.cc:555/tv/CCTV3酒店
CCTV4,http://rihou.cc:555/tv/CCTV4酒店
CCTV4欧洲,http://rihou.cc:555/tv/CCTV4欧洲
CCTV4美洲,http://rihou.cc:555/tv/CCTV4美洲
CCTV5,http://rihou.cc:555/tv/CCTV5酒店
CCTV5+,http://rihou.cc:555/tv/CCTV5赛事
CCTV6,http://rihou.cc:555/tv/CCTV6酒店
CCTV7,http://rihou.cc:555/tv/CCTV7酒店
CCTV8,http://rihou.cc:555/tv/CCTV8酒店
CCTV9,http://rihou.cc:555/tv/CCTV9酒店
CCTV10,http://rihou.cc:555/tv/CCTV10酒店
CCTV11,http://rihou.cc:555/tv/CCTV11酒店
CCTV12,http://rihou.cc:555/tv/CCTV12酒店
CCTV13,http://rihou.cc:555/tv/CCTV13酒店
CCTV14,http://rihou.cc:555/tv/CCTV14酒店
CCTV15,http://rihou.cc:555/tv/CCTV15酒店
CCTV16,http://rihou.cc:555/tv/CCTV16酒店
CCTV16(4K),http://rihou.cc:555/tv/CCTV16(4K)
CCTV17,http://rihou.cc:555/tv/CCTV17酒店
CCTV4K,http://rihou.cc:555/tv/CCTV4K
CCTV8K,http://rihou.cc:555/tv/CCTV8K
CGTN,http://rihou.cc:555/tv/CGTN
CGTN法语,http://rihou.cc:555/tv/CGTN法语
CGTN俄语,http://rihou.cc:555/tv/CGTN俄语
CGTN阿拉伯语,http://rihou.cc:555/tv/CGTN阿拉伯语
CGTN西班牙语,http://rihou.cc:555/tv/CGTN西班牙语
CGTN外语纪录,http://rihou.cc:555/tv/CGTN外语纪录
CCTV风云剧场,http://rihou.cc:555/tv/CCTV风云剧场
CCTV第一剧场,http://rihou.cc:555/tv/CCTV第一剧场
CCTV怀旧剧场,http://rihou.cc:555/tv/CCTV怀旧剧场$江西-联通
CCTV世界地理,http://rihou.cc:555/tv/CCTV世界地理$江西-联通 
CCTV风云音乐,http://rihou.cc:555/tv/CCTV风云音乐$江西-联通 
CCTV兵器科技,http://rihou.cc:555/tv/CCTV兵器科技$江西-联通 
CCTV风云足球,http://rihou.cc:555/tv/CCTV风云足球$江西-联通
CCTV高尔夫·网球,http://rihou.cc:555/tv/CCTV高尔夫·网球$江西-联通 
CCTV女性时尚,http://rihou.cc:555/tv/CCTV女性时尚
CCTV央视文化精品,http://rihou.cc:555/tv/CCTV央视文化$江西-联通  
CCTV央视台球,http://rihou.cc:555/tv/CCTV央视台球$吉林/松原/联通
CCTV电视指南,http://rihou.cc:555/tv/CCTV电视指南
CCTV卫生健康,http://rihou.cc:555/tv/CCTV卫生健康 
湖南卫视,http://rihou.cc:555/tv/湖南卫视
江苏卫视,http://rihou.cc:555/tv/江苏卫视4K
浙江卫视,http://rihou.cc:555/tv/浙江卫视4K
东方卫视,http://rihou.cc:555/tv/东方卫视4K
深圳卫视,http://rihou.cc:555/tv/szws
北京卫视,http://rihou.cc:555/tv/北京卫视4K
湖北卫视,http://rihou.cc:555/tv/湖北卫视
广东卫视,http://rihou.cc:555/tv/广东卫视酒店
广西卫视,http://rihou.cc:555/tv/广西卫视
黑龙江卫视,http://rihou.cc:555/tv/黑龙江卫视
海南卫视,http://rihou.cc:555/tv/海南卫视
重庆卫视,http://rihou.cc:555/tv/重庆卫视
四川卫视,http://rihou.cc:555/tv/四川卫视4K
河南卫视,http://rihou.cc:555/tv/河南卫视
江西卫视,http://rihou.cc:555/tv/江西卫视
辽宁卫视,http://rihou.cc:555/tv/辽宁卫视
安徽卫视,http://rihou.cc:555/tv/安徽卫视
河北卫视,http://rihou.cc:555/tv/河北卫视
山东卫视,http://rihou.cc:555/tv/山东卫视
天津卫视,http://rihou.cc:555/tv/天津卫视
吉林卫视,http://rihou.cc:555/tv/吉林卫视  
陕西卫视,http://rihou.cc:555/tv/陕西卫视   
宁夏卫视,http://rihou.cc:555/tv/宁夏卫视  
内蒙古卫视,http://rihou.cc:555/tv/内蒙古卫视   
云南卫视,http://rihou.cc:555/tv/云南卫视  
山西卫视,http://rihou.cc:555/tv/山西卫视   
青海卫视,http://rihou.cc:555/tv/青海卫视
甘肃卫视,http://rihou.cc:555/tv/甘肃卫视
西藏卫视,http://rihou.cc:555/tv/西藏卫视  
新疆卫视,http://rihou.cc:555/tv/新疆卫视
兵团卫视,http://rihou.cc:555/tv/兵团卫视
大湾区卫视,http://rihou.cc:555/tv/大湾区卫视1
延边卫视,http://rihou.cc:555/tv/延边卫视
三沙卫视,http://rihou.cc:555/tv/三沙卫视
海峡卫视,http://rihou.cc:555/tv/海峡卫视
农林卫视,http://rihou.cc:555/tv/农林卫视
厦门卫视,http://rihou.cc:555/tv/厦门卫视
CETV1,http://rihou.cc:555/tv/CETV1
CETV2,http://rihou.cc:555/tv/CETV2
CETV3,http://rihou.cc:555/tv/CETV3
CETV4,http://rihou.cc:555/tv/CETV4
发现中国,https://amg01314-amg01314c8-distrotv-us-10218.playouts.now.amagi.tv/playlist/amg01314-cgtn-cgtndiscoveringchina-distrotvus/playlist.m3u8
vevo90s,https://amg00056-vevotv-vevo90saunz-samsungau-n6a0d.amagi.tv/ts-us-e2-n1/playlist/amg00056-vevotv-vevo90saunz-samsungau/playlist.m3u8
Vevo复古摇滚,https://amg00056-vevotv-vevoretrorockau-samsungnz-nog2o.amagi.tv/playlist/amg00056-vevotv-vevoretrorockau-samsungnz/playlist.m3u8
Vevo 流行,https://amg00056-amg00056c9-rakuten-fr-3243.playouts.now.amagi.tv/playlist/amg00056-vevotvfast-vevopopfr-rakutenfr/playlist.m3u8

📺咪咕视频,#genre#
CCTV1综合,http://117.15.157.81:1234/608807420
CCTV2财经,http://117.15.157.81:1234/631780532
CCTV3综艺,http://117.15.157.81:1234/624878271
CCTV4中文国际,http://117.15.157.81:1234/631780421
CCTV5体育,http://117.15.157.81:1234/641886683
CCTV5+体育赛事,http://117.15.157.81:1234/641886773
CCTV6电影,http://117.15.157.81:1234/624878396
CCTV7国防军事,http://117.15.157.81:1234/673168121
CCTV8电视剧,http://117.15.157.81:1234/624878356
CCTV9纪录,http://117.15.157.81:1234/673168140
CCTV10科教,http://117.15.157.81:1234/624878405
CCTV11戏曲,http://117.15.157.81:1234/667987558
CCTV12社会与法,http://117.15.157.81:1234/673168185
CCTV13新闻,http://117.15.157.81:1234/608807423
CCTV14少儿,http://117.15.157.81:1234/624878440
CCTV15音乐,http://117.15.157.81:1234/673168223
CCTV17农业农村,http://117.15.157.81:1234/673168256
CCTV4欧洲,http://117.15.157.81:1234/608807419
CCTV4美洲,http://117.15.157.81:1234/608807416
CGTN外语纪录,http://117.15.157.81:1234/609006487
CGTN阿拉伯语,http://117.15.157.81:1234/609154345
CGTN西班牙语,http://117.15.157.81:1234/609006450
CGTN法语,http://117.15.157.81:1234/609006476
CGTN俄语,http://117.15.157.81:1234/609006446
老故事,http://117.15.157.81:1234/884121956
发现之旅,http://117.15.157.81:1234/624878970
中学生,http://117.15.157.81:1234/708869532
CGTN,http://117.15.157.81:1234/609017205
赛事最经典,http://117.15.157.81:1234/646596895
体坛名栏汇,http://117.15.157.81:1234/629943305
四海钓鱼,http://117.15.157.81:1234/637444975
陕西体育休闲频道,http://117.15.157.81:1234/956909356
24小时城市联赛轮播台,http://117.15.157.81:1234/915512915
武术世界,http://117.15.157.81:1234/958475359
快乐垂钓,http://117.15.157.81:1234/961930263
东方卫视,http://117.15.157.81:1234/651632648
江苏卫视,http://117.15.157.81:1234/623899368
广东卫视,http://117.15.157.81:1234/608831231
北京卫视,http://117.15.157.81:1234/630287636
辽宁卫视,http://117.15.157.81:1234/630291707
河北卫视,http://117.15.157.81:1234/962042070
江西卫视,http://117.15.157.81:1234/783847495
河南卫视,http://117.15.157.81:1234/790187291
陕西卫视,http://117.15.157.81:1234/738910838
大湾区卫视,http://117.15.157.81:1234/608917627
湖北卫视,http://117.15.157.81:1234/947472496
吉林卫视,http://117.15.157.81:1234/947472500
青海卫视,http://117.15.157.81:1234/947472506
东南卫视,http://117.15.157.81:1234/849116810
海南卫视,http://117.15.157.81:1234/947472502
海峡卫视,http://117.15.157.81:1234/849119120
中国农林卫视,http://117.15.157.81:1234/956904896
兵团卫视,http://117.15.157.81:1234/956923145
宁夏卫视,http://117.15.157.81:1234/738910535
重庆卫视,http://117.15.157.81:1234/738910914
三沙卫视,http://117.15.157.81:1234/961023778
上海新闻综合,http://117.15.157.81:1234/651632657
上视东方影视,http://117.15.157.81:1234/617290047
上海第一财经,http://117.15.157.81:1234/608780988
南京新闻综合频道,http://117.15.157.81:1234/838109047
南京教科频道,http://117.15.157.81:1234/838153729
南京十八频道,http://117.15.157.81:1234/838151753
体育休闲频道,http://117.15.157.81:1234/626064707
江苏城市频道,http://117.15.157.81:1234/626064714
江苏国际,http://117.15.157.81:1234/626064674
江苏教育,http://117.15.157.81:1234/628008321
江苏影视频道,http://117.15.157.81:1234/626064697
江苏综艺频道,http://117.15.157.81:1234/626065193
公共新闻频道,http://117.15.157.81:1234/626064693
盐城新闻综合,http://117.15.157.81:1234/639731825
淮安新闻综合,http://117.15.157.81:1234/639731826
泰州新闻综合,http://117.15.157.81:1234/639731818
连云港新闻综合,http://117.15.157.81:1234/639731715
宿迁新闻综合,http://117.15.157.81:1234/639731832
徐州新闻综合,http://117.15.157.81:1234/639731747
优漫卡通频道,http://117.15.157.81:1234/626064703
江阴新闻综合,http://117.15.157.81:1234/955227979
南通新闻综合,http://117.15.157.81:1234/955227985
宜兴新闻综合,http://117.15.157.81:1234/955227996
溧水新闻综合,http://117.15.157.81:1234/639737327
陕西银龄频道,http://117.15.157.81:1234/956909362
陕西都市青春频道,http://117.15.157.81:1234/956909358
陕西秦腔频道,http://117.15.157.81:1234/956909303
陕西新闻资讯频道,http://117.15.157.81:1234/956909289
财富天下,http://117.15.157.81:1234/956923159
镇江新闻综合,http://117.15.157.81:1234/639731783
海南广播电视总台新闻频道,http://117.15.157.81:1234/962067517
海南广播电视总台自贸频道,http://117.15.157.81:1234/962045226
海南广播电视总台社会与法频道,http://117.15.157.81:1234/962045223
海南广播电视总台文旅频道,http://117.15.157.81:1234/962067526
海南广播电视总台少儿频道,http://117.15.157.81:1234/962067523
经典香港电影,http://117.15.157.81:1234/625703337
抗战经典影片,http://117.15.157.81:1234/617432318
新片放映厅,http://117.15.157.81:1234/619495952
CHC影迷电影,http://117.15.157.81:1234/952383261
CHC动作电影,http://117.15.157.81:1234/644368714
CHC家庭影院,http://117.15.157.81:1234/644368373
和美乡途轮播台,http://117.15.157.81:1234/713591450
南方影视,http://117.15.157.81:1234/614961829
中国航天“逆袭”之路,http://117.15.157.81:1234/713600957
中国天气,http://117.15.157.81:1234/959986621
CETV1,http://117.15.157.81:1234/923287154
CETV2,http://117.15.157.81:1234/923287211
CETV4,http://117.15.157.81:1234/923287339
山东教育,http://117.15.157.81:1234/609154353
熊猫频道01高清,http://117.15.157.81:1234/609158151
熊猫频道1,http://117.15.157.81:1234/608933610
熊猫频道2,http://117.15.157.81:1234/608933640
熊猫频道3,http://117.15.157.81:1234/608934619
熊猫频道4,http://117.15.157.81:1234/608934721
熊猫频道5,http://117.15.157.81:1234/608935104
熊猫频道6,http://117.15.157.81:1234/608935797
熊猫频道7,http://117.15.157.81:1234/609169286
熊猫频道8,http://117.15.157.81:1234/609169287
熊猫频道9,http://117.15.157.81:1234/609169226
熊猫频道10,http://117.15.157.81:1234/609169285
最强综艺趴,http://117.15.157.81:1234/629942228
嘉佳卡通,http://117.15.157.81:1234/614952364
经典动画大集合,http://117.15.157.81:1234/629942219
新动漫,http://117.15.157.81:1234/961930269
新动力量创一流,http://117.15.157.81:1234/713589837
中华特产,http://117.15.157.81:1234/959986618
环球旅游,http://117.15.157.81:1234/958475356
梨园频道,http://117.15.157.81:1234/961930369
 
📺央卫IPTV,#genre#
CCTV1,http://120.238.84.45:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://120.238.84.45:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://120.238.84.45:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://120.238.84.45:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://120.238.84.45:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://120.238.84.45:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://120.238.84.45:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://120.238.84.45:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://120.238.84.45:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://120.238.84.45:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://120.238.84.45:9901/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://120.238.84.45:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://120.238.84.45:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://120.238.84.45:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://120.238.84.45:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://59.172.112.202:8000/hls/15/index.m3u8
CCTV16,http://121.57.88.206:898/hls/16/index.m3u8
CCTV17,http://120.238.84.45:9901/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://120.238.84.45:9901/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://120.238.84.45:9901/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://120.238.84.45:9901/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://120.238.84.45:9901/tsfile/live/1046_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://120.238.84.45:9901/tsfile/live/1054_1.m3u8?key=txiptv&playlive=1&authid=0
CHC家庭电影,http://120.238.84.45:9901/tsfile/live/1093_1.m3u8?key=txiptv&playlive=1&authid=0
CHC动作电影,http://120.238.84.45:9901/tsfile/live/1094_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰中文台,http://120.238.84.45:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
明珠台,http://120.238.84.45:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
翡翠台,http://120.238.84.45:9901/tsfile/live/1103_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://120.238.84.45:9901/tsfile/live/1049_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://120.238.84.45:9901/tsfile/live/1050_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://120.238.84.45:9901/tsfile/live/1051_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://120.238.84.45:9901/tsfile/live/1052_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://120.238.84.45:9901/tsfile/live/1053_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://120.238.84.45:9901/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://120.238.84.45:9901/tsfile/live/1056_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://120.238.84.45:9901/tsfile/live/1057_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://120.238.84.45:9901/tsfile/live/1058_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰纪实,http://120.238.84.45:9901/tsfile/live/1059_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://120.238.84.45:9901/tsfile/live/1060_1.m3u8?key=txiptv&playlive=1&authid=0
中国教育,http://120.238.84.45:9901/tsfile/live/1061_1.m3u8?key=txiptv&playlive=1&authid=0
山东教育,http://120.238.84.45:9901/tsfile/live/1062_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://120.238.84.45:9901/tsfile/live/1063_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://120.238.84.45:9901/tsfile/live/1064_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://120.238.84.45:9901/tsfile/live/1065_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://120.238.84.45:9901/tsfile/live/1066_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://120.238.84.45:9901/tsfile/live/1067_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://120.238.84.45:9901/tsfile/live/1068_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://120.238.84.45:9901/tsfile/live/1069_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://120.238.84.45:9901/tsfile/live/1070_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://120.238.84.45:9901/tsfile/live/1071_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古,http://120.238.84.45:9901/tsfile/live/1072_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://120.238.84.45:9901/tsfile/live/1073_1.m3u8?key=txiptv&playlive=1&authid=0
旅游卫视,http://120.238.84.45:9901/tsfile/live/1075_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://120.238.84.45:9901/tsfile/live/1076_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://120.238.84.45:9901/tsfile/live/1077_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://120.238.84.45:9901/tsfile/live/1079_1.m3u8?key=txiptv&playlive=1&authid=0
兵团卫视,http://120.238.84.45:9901/tsfile/live/1080_1.m3u8?key=txiptv&playlive=1&authid=0
相声小品,http://120.238.84.45:9901/tsfile/live/1081_1.m3u8?key=txiptv&playlive=1&authid=0
第一剧场,http://120.238.84.45:9901/tsfile/live/1086_1.m3u8?key=txiptv&playlive=1&authid=0
风云足球,http://120.238.84.45:9901/tsfile/live/1087_1.m3u8?key=txiptv&playlive=1&authid=0
世界地理,http://120.238.84.45:9901/tsfile/live/1088_1.m3u8?key=txiptv&playlive=1&authid=0
风云音乐,http://120.238.84.45:9901/tsfile/live/1089_1.m3u8?key=txiptv&playlive=1&authid=0
风云剧场,http://120.238.84.45:9901/tsfile/live/1090_1.m3u8?key=txiptv&playlive=1&authid=0
怀旧剧场,http://120.238.84.45:9901/tsfile/live/1091_1.m3u8?key=txiptv&playlive=1&authid=0
央视文化,http://120.238.84.45:9901/tsfile/live/1092_1.m3u8?key=txiptv&playlive=1&authid=0
岭南戏曲,http://120.238.84.45:9901/tsfile/live/1095_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV兵器,http://120.238.84.45:9901/tsfile/live/1096_1.m3u8?key=txiptv&playlive=1&authid=0
新视觉,http://120.238.84.45:9901/tsfile/live/1097_1.m3u8?key=txiptv&playlive=1&authid=0
劲爆体育,http://120.238.84.45:9901/tsfile/live/1105_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://120.238.84.45:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
